epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,31.34,99.08,34.1,96.83,000889,102,3,1,1,64
1,29.14,93.97,30.81,91.37,000889,102,3,1,1,64
2,24.53,85.16,23.12,79.37,000889,102,3,1,1,64
3,14.77,66.09,7.95,49.58,000889,102,3,1,1,64
4,2.68,25.88,1.71,21.81,000889,102,3,1,1,64
5,3.62,38.32,3.55,33.17,000889,102,3,1,1,64
6,2.04,21.09,1.09,24.7,000889,102,3,1,1,64
7,1.58,20.06,0.85,20.59,000889,102,3,1,1,64
8,1.08,15.86,0.82,16.86,000889,102,3,1,1,64
9,1.17,19.84,1.01,17.91,000889,102,3,1,1,64
10,1.17,18.89,0.82,18.36,000889,102,3,1,1,64
11,0.96,15.95,0.74,17.73,000889,102,3,1,1,64
12,0.85,15.22,0.75,16.59,000889,102,3,1,1,64
13,0.89,15.93,0.6,14.65,000889,102,3,1,1,64
14,0.73,15.32,0.57,14.46,000889,102,3,1,1,64
15,0.71,14.6,0.56,14.58,000889,102,3,1,1,64
16,0.69,13.99,0.53,13.98,000889,102,3,1,1,64
17,0.59,13.5,0.52,13.84,000889,102,3,1,1,64
18,0.62,13.59,0.49,13.45,000889,102,3,1,1,64
19,0.61,13.5,0.53,14.15,000889,102,3,1,1,64
20,0.62,12.63,0.52,14.33,000889,102,3,1,1,64
21,0.65,12.76,0.48,13.33,000889,102,3,1,1,64
22,0.62,13.04,0.53,14.12,000889,102,3,1,1,64
23,0.63,12.05,0.52,13.93,000889,102,3,1,1,64
24,0.53,11.86,0.5,13.52,000889,102,3,1,1,64
25,0.55,11.75,0.44,13.1,000889,102,3,1,1,64
26,0.55,11.16,0.44,12.97,000889,102,3,1,1,64
27,0.45,11.19,0.41,12.4,000889,102,3,1,1,64
28,0.48,10.81,0.36,11.61,000889,102,3,1,1,64
29,0.49,11.02,0.39,12.33,000889,102,3,1,1,64
30,0.49,10.43,0.38,12.34,000889,102,3,1,1,64
31,0.57,11.55,0.44,13.04,000889,102,3,1,1,64
32,0.54,10.62,0.48,13.23,000889,102,3,1,1,64
33,0.53,11.37,0.43,12.47,000889,102,3,1,1,64
34,0.58,11.16,0.45,13.45,000889,102,3,1,1,64
35,0.41,9.58,0.36,11.7,000889,102,3,1,1,64
36,0.46,10.38,0.3,11.11,000889,102,3,1,1,64
37,0.4,9.8,0.27,10.24,000889,102,3,1,1,64
38,0.34,9.52,0.25,9.68,000889,102,3,1,1,64
39,0.4,9.73,0.25,9.79,000889,102,3,1,1,64
40,0.35,9.41,0.22,9.36,000889,102,3,1,1,64
41,0.4,9.84,0.22,9.39,000889,102,3,1,1,64
42,0.33,8.94,0.21,9.12,000889,102,3,1,1,64
43,0.38,9.39,0.23,9.68,000889,102,3,1,1,64
44,0.37,9.02,0.21,9.28,000889,102,3,1,1,64
45,0.33,8.79,0.19,8.55,000889,102,3,1,1,64
46,0.38,8.99,0.18,8.37,000889,102,3,1,1,64
47,0.44,9.31,0.23,9.87,000889,102,3,1,1,64
48,0.48,9.7,0.3,10.14,000889,102,3,1,1,64
49,0.55,10.43,0.23,9.52,000889,102,3,1,1,64
