epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,26.61,99.67,19.13,98.82,000886,103,3,1,1,64
1,26.08,98.4,18.68,97.62,000886,103,3,1,1,64
2,25.43,96.91,18.13,96.13,000886,103,3,1,1,64
3,24.61,95.1,17.41,94.21,000886,103,3,1,1,64
4,23.57,92.73,16.48,91.65,000886,103,3,1,1,64
5,22.18,89.7,15.25,88.19,000886,103,3,1,1,64
6,20.18,85.54,13.64,83.44,000886,103,3,1,1,64
7,17.71,80.1,11.56,76.79,000886,103,3,1,1,64
8,14.42,72.34,9.0,67.42,000886,103,3,1,1,64
9,10.6,61.75,6.17,54.35,000886,103,3,1,1,64
10,6.65,48.52,3.57,40.18,000886,103,3,1,1,64
11,3.62,33.49,2.11,29.04,000886,103,3,1,1,64
12,2.32,24.13,2.38,24.35,000886,103,3,1,1,64
13,2.84,27.84,3.19,31.56,000886,103,3,1,1,64
14,3.42,37.13,2.87,31.92,000886,103,3,1,1,64
15,3.54,40.27,1.72,24.46,000886,103,3,1,1,64
16,1.99,31.23,0.85,16.17,000886,103,3,1,1,64
17,1.57,24.31,0.58,12.52,000886,103,3,1,1,64
18,1.61,22.07,0.66,14.86,000886,103,3,1,1,64
19,1.72,21.52,0.8,17.56,000886,103,3,1,1,64
20,2.0,20.89,0.87,18.71,000886,103,3,1,1,64
21,2.07,21.69,0.85,18.51,000886,103,3,1,1,64
22,1.83,19.89,0.78,17.64,000886,103,3,1,1,64
23,1.64,18.8,0.73,16.16,000886,103,3,1,1,64
24,1.32,18.01,0.75,15.16,000886,103,3,1,1,64
25,1.18,17.75,0.84,14.93,000886,103,3,1,1,64
26,1.23,19.27,0.95,15.86,000886,103,3,1,1,64
27,1.27,18.63,1.03,16.6,000886,103,3,1,1,64
