epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,422.7,100.0,765.41,99.92,003007,103,3,1,1,64
1,421.53,99.84,764.23,99.83,003007,103,3,1,1,64
2,420.27,99.69,762.96,99.74,003007,103,3,1,1,64
3,418.78,99.49,761.62,99.64,003007,103,3,1,1,64
4,417.27,99.3,760.12,99.53,003007,103,3,1,1,64
5,415.49,99.08,758.43,99.4,003007,103,3,1,1,64
6,413.87,98.88,756.5,99.26,003007,103,3,1,1,64
7,411.84,98.62,754.27,99.09,003007,103,3,1,1,64
8,409.5,98.31,751.64,98.89,003007,103,3,1,1,64
9,406.45,97.88,748.55,98.65,003007,103,3,1,1,64
10,402.73,97.48,744.9,98.37,003007,103,3,1,1,64
11,397.77,96.81,740.55,98.04,003007,103,3,1,1,64
12,392.66,96.02,735.28,97.63,003007,103,3,1,1,64
13,386.6,95.28,728.87,97.13,003007,103,3,1,1,64
14,379.27,94.4,721.07,96.52,003007,103,3,1,1,64
15,369.82,93.13,711.55,95.76,003007,103,3,1,1,64
16,363.68,92.19,699.95,94.84,003007,103,3,1,1,64
17,348.64,90.06,685.87,93.7,003007,103,3,1,1,64
18,333.78,87.73,668.93,92.3,003007,103,3,1,1,64
19,318.26,85.66,648.72,90.6,003007,103,3,1,1,64
20,298.83,82.64,624.99,88.56,003007,103,3,1,1,64
21,280.78,79.5,597.83,86.16,003007,103,3,1,1,64
22,253.1,75.22,567.51,83.39,003007,103,3,1,1,64
23,241.86,72.83,534.74,80.28,003007,103,3,1,1,64
24,220.88,68.96,500.39,76.88,003007,103,3,1,1,64
