epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,20.6,78.93,24.92,69.81,000795,101,3,1,1,64
1,8.59,60.8,6.34,37.97,000795,101,3,1,1,64
2,0.9,16.95,0.36,7.04,000795,101,3,1,1,64
3,1.03,16.3,0.5,10.79,000795,101,3,1,1,64
4,0.95,18.85,0.39,8.9,000795,101,3,1,1,64
5,0.48,12.89,0.21,5.84,000795,101,3,1,1,64
6,0.51,12.83,0.24,6.87,000795,101,3,1,1,64
7,0.41,10.4,0.17,4.81,000795,101,3,1,1,64
8,0.39,11.86,0.18,5.3,000795,101,3,1,1,64
9,0.31,9.63,0.11,3.58,000795,101,3,1,1,64
10,0.32,9.77,0.11,3.81,000795,101,3,1,1,64
11,0.32,9.2,0.11,3.58,000795,101,3,1,1,64
12,0.29,9.27,0.14,3.8,000795,101,3,1,1,64
13,0.27,8.42,0.13,3.83,000795,101,3,1,1,64
14,0.23,8.5,0.15,4.23,000795,101,3,1,1,64
15,0.23,8.19,0.13,3.83,000795,101,3,1,1,64
16,0.25,8.8,0.13,3.96,000795,101,3,1,1,64
17,0.23,8.0,0.12,3.7,000795,101,3,1,1,64
18,0.21,7.88,0.11,3.79,000795,101,3,1,1,64
19,0.23,8.24,0.09,3.04,000795,101,3,1,1,64
20,0.26,8.55,0.14,4.13,000795,101,3,1,1,64
21,0.3,8.85,0.22,5.29,000795,101,3,1,1,64
22,0.24,8.19,0.2,4.78,000795,101,3,1,1,64
23,0.27,9.3,0.14,4.63,000795,101,3,1,1,64
24,0.31,9.88,0.09,3.66,000795,101,3,1,1,64
