epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,2.48,133.82,0.16,12.86,600795,101,3,1,1,64
1,2.97,87.71,2.27,54.23,600795,101,3,1,1,64
2,0.62,63.25,0.13,5.75,600795,101,3,1,1,64
3,0.23,57.92,0.09,5.16,600795,101,3,1,1,64
4,0.13,71.02,0.05,6.07,600795,101,3,1,1,64
5,0.11,58.98,0.05,4.17,600795,101,3,1,1,64
6,0.09,61.3,0.03,3.43,600795,101,3,1,1,64
7,0.09,63.91,0.04,3.76,600795,101,3,1,1,64
8,0.08,55.79,0.03,3.55,600795,101,3,1,1,64
9,0.07,57.86,0.03,3.29,600795,101,3,1,1,64
10,0.07,57.38,0.03,3.1,600795,101,3,1,1,64
11,0.07,56.98,0.03,3.48,600795,101,3,1,1,64
12,0.07,63.11,0.02,2.99,600795,101,3,1,1,64
13,0.06,63.81,0.03,4.23,600795,101,3,1,1,64
14,0.07,71.38,0.01,1.89,600795,101,3,1,1,64
15,0.08,80.53,0.02,3.91,600795,101,3,1,1,64
16,0.1,90.76,0.02,3.55,600795,101,3,1,1,64
17,0.11,108.01,0.07,8.21,600795,101,3,1,1,64
18,0.11,107.21,0.01,2.39,600795,101,3,1,1,64
19,0.08,67.87,0.1,10.17,600795,101,3,1,1,64
20,0.07,52.61,0.01,3.28,600795,101,3,1,1,64
21,0.07,47.04,0.07,8.51,600795,101,3,1,1,64
22,0.09,49.19,0.03,5.97,600795,101,3,1,1,64
23,0.05,38.41,0.01,2.16,600795,101,3,1,1,64
24,0.04,36.64,0.01,3.05,600795,101,3,1,1,64
25,0.04,36.41,0.01,2.24,600795,101,3,1,1,64
26,0.04,35.96,0.01,3.55,600795,101,3,1,1,64
27,0.06,38.65,0.01,1.71,600795,101,3,1,1,64
28,0.09,51.1,0.01,3.44,600795,101,3,1,1,64
29,0.15,47.78,0.02,4.06,600795,101,3,1,1,64
30,0.24,73.75,0.07,9.55,600795,101,3,1,1,64
31,0.26,101.85,0.3,19.27,600795,101,3,1,1,64
32,0.21,157.96,0.12,12.15,600795,101,3,1,1,64
33,0.14,73.25,0.06,7.4,600795,101,3,1,1,64
34,0.14,72.25,0.09,12.09,600795,101,3,1,1,64
35,0.06,60.13,0.02,2.88,600795,101,3,1,1,64
