epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,2840.66,99.9,9411.79,99.98,603297,101,3,1,1,64
1,2825.34,99.43,9396.45,99.9,603297,101,3,1,1,64
2,2798.8,98.56,9378.37,99.8,603297,101,3,1,1,64
3,2731.31,96.18,9360.47,99.69,603297,101,3,1,1,64
4,2559.46,89.67,9345.47,99.58,603297,101,3,1,1,64
5,2288.5,78.63,9314.27,99.34,603297,101,3,1,1,64
6,2034.39,67.52,9183.89,98.39,603297,101,3,1,1,64
7,1814.39,57.97,8593.0,94.61,603297,101,3,1,1,64
8,1454.7,48.15,6789.17,83.77,603297,101,3,1,1,64
9,1088.77,38.26,5218.01,73.44,603297,101,3,1,1,64
10,893.87,28.95,4473.37,67.82,603297,101,3,1,1,64
11,783.46,23.25,3998.34,63.92,603297,101,3,1,1,64
12,703.27,21.85,3630.27,60.72,603297,101,3,1,1,64
13,648.33,23.11,3333.25,58.01,603297,101,3,1,1,64
14,629.6,25.58,3096.47,55.75,603297,101,3,1,1,64
15,599.55,27.72,2909.61,53.91,603297,101,3,1,1,64
16,601.11,30.69,2765.62,52.45,603297,101,3,1,1,64
17,597.97,32.82,2657.58,51.32,603297,101,3,1,1,64
18,601.76,34.49,2577.0,50.47,603297,101,3,1,1,64
19,585.84,35.16,2516.29,49.81,603297,101,3,1,1,64
20,594.33,36.34,2472.03,49.33,603297,101,3,1,1,64
21,588.95,36.5,2438.77,48.97,603297,101,3,1,1,64
22,594.69,37.63,2416.16,48.72,603297,101,3,1,1,64
23,603.56,37.96,2399.83,48.54,603297,101,3,1,1,64
24,581.44,37.79,2388.45,48.41,603297,101,3,1,1,64
25,599.85,37.85,2379.84,48.32,603297,101,3,1,1,64
26,597.9,38.06,2373.44,48.24,603297,101,3,1,1,64
27,602.98,38.75,2370.23,48.21,603297,101,3,1,1,64
28,585.09,37.68,2366.82,48.17,603297,101,3,1,1,64
29,599.58,38.77,2365.23,48.15,603297,101,3,1,1,64
30,595.05,38.06,2363.35,48.13,603297,101,3,1,1,64
31,613.19,39.64,2365.2,48.15,603297,101,3,1,1,64
32,600.07,38.93,2368.21,48.19,603297,101,3,1,1,64
33,601.16,38.59,2371.34,48.22,603297,101,3,1,1,64
34,593.91,37.93,2371.88,48.23,603297,101,3,1,1,64
35,588.38,38.15,2371.54,48.22,603297,101,3,1,1,64
36,606.54,38.51,2371.53,48.22,603297,101,3,1,1,64
37,597.05,38.32,2371.14,48.22,603297,101,3,1,1,64
38,601.29,37.98,2370.04,48.21,603297,101,3,1,1,64
39,589.42,38.06,2368.01,48.18,603297,101,3,1,1,64
40,582.94,38.33,2366.13,48.16,603297,101,3,1,1,64
